SUBMISSIONYEARQUARTER,PWSID,PWS_ACTIVITY_CODE,POPULATION_SERVED_COUNT,STATE_CODE
2026Q2,PR0004634,A,5658,PR
2026Q2,PR0004664,A,34259,PR
2026Q2,PR0401404,A,34,PR
2026Q2,PR0677056,A,649,PR
2026Q2,PR0633076,A,1586,PR
2026Q2,PR0455344,A,110,PR
2026Q2,PR0004494,A,1231,PR
2026Q2,PR0003453,A,1265,PR
2026Q2,PR0556045,A,85,PR
2026Q2,PR0004695,A,34424,PR
2026Q2,PR0272282,A,240,PR
2026Q2,PR0238132,A,50,PR
2026Q2,PR0549085,A,93,PR
2026Q2,IA2268785,A,30,IA
2026Q2,IA5282062,A,3018,IA
2026Q2,IA6749061,A,180,IA
2026Q2,IA9783060,A,181,IA
2026Q2,IA5510901,A,55,IA
2026Q2,IA9780059,A,1042,IA
2026Q2,PR0613266,A,402,PR
2026Q2,WI1220131,A,55,WI
2026Q2,CA5403022,A,50,CA
2026Q2,CA2210903,A,239,CA
2026Q2,NH0655030,A,36,NH
2026Q2,TX1650188,A,225,TX
2026Q2,SC0780051,A,25,CA
2026Q2,SC0780052,A,25,CA
2026Q2,SC2380026,A,26,CA
2026Q2,SC3280020,A,26,CA
2026Q2,SC3880006,A,26,CA
2026Q2,SC0480016,A,26,CA
2026Q2,SC4380008,A,26,CA
2026Q2,SC2680203,A,50,CA
2026Q2,SC2280029,A,50,CA
2026Q2,SC4680021,A,26,CA
2026Q2,SC1680002,A,26,CA
2026Q2,SC2280026,A,50,CA
2026Q2,SC2480002,A,26,CA
2026Q2,SC2280027,A,50,CA
2026Q2,SC3980006,A,26,CA
2026Q2,SC2380025,A,26,CA
2026Q2,SC0280009,A,26,CA
2026Q2,SC4680018,A,50,CA
2026Q2,SC4680019,A,50,CA
2026Q2,SC2280028,A,50,CA
2026Q2,SC1880014,A,26,CA
2026Q2,SC1080095,A,26,CA
2026Q2,AK2225165,A,897,AK
2026Q2,AK2226452,A,427,AK
2026Q2,SC4380009,A,26,CA
2026Q2,MT0001375,A,80,MT
2026Q2,MT0000788,A,74,MT
2026Q2,MT0001580,A,100,MT
2026Q2,MT0004578,A,64,MT
2026Q2,MT0003448,A,50,MT
2026Q2,MT0003856,A,223,MT
2026Q2,MT0003887,A,104,MT
2026Q2,MT0004366,A,154,MT
2026Q2,MT0000514,A,85,MT
2026Q2,MT0000618,A,89,MT
2026Q2,MT0005077,A,60,CA
2026Q2,MT0004525,A,300,MT
2026Q2,MT0004635,A,52,MT
2026Q2,MT0005000,A,2510,MT
2026Q2,MT0000256,A,600,MT
2026Q2,MT0000809,A,105,MT
2026Q2,MT0003529,A,75,MT
2026Q2,MT0001608,A,77,MT
2026Q2,MT0000713,A,512,MT
2026Q2,MT0000341,A,1950,MT
2026Q2,MT0000099,A,32,MT
2026Q2,PA7360817,A,50,PA
2026Q2,MT0004273,A,40,MT
2026Q2,MT0000515,A,8850,MT
2026Q2,SD4600185,A,710,SD
2026Q2,SD4600186,A,45,SD
2026Q2,MD1121191,A,40,MD
2026Q2,MD1231039,A,430,MD
2026Q2,MD1031352,A,28,MD
2026Q2,MD0040004,A,9500,MD
2026Q2,MD1181088,A,27,MD
2026Q2,MD1111083,A,44,MD
2026Q2,MD0060211,A,104,MD
2026Q2,MD1210010,A,355,MD
2026Q2,MD1120031,A,165,MD
2026Q2,MD0020012,A,62234,MD
2026Q2,MD0060203,A,150,MD
2026Q2,MD1031170,A,107,MD
2026Q2,MT0004879,A,150,MT
2026Q2,MT0001085,A,280,MT
2026Q2,MT0004072,A,73,MT
2026Q2,MT0004736,A,580,MT
2026Q2,MT0005017,A,145,MT
2026Q2,MT0001125,A,155,MT
2026Q2,MT0000064,A,390,MT
2026Q2,MT0003791,A,82,MT
2026Q2,MT0003922,A,222,MT
2026Q2,MD1101282,A,70,MD
2026Q2,MD1121048,A,400,MD
2026Q2,WI7440413,A,35,WI
2026Q2,WI4390474,A,25,WI
2026Q2,WI2460242,A,25,WI
2026Q2,NY5321680,A,36,NY
2026Q2,TX0420034,A,5000,TX
2026Q2,CT1291152,A,80,CT
2026Q2,NH0397030,A,108,NH
2026Q2,IN2520862,A,27,IN
2026Q2,NH2397090,A,95,NH
2026Q2,105300135,A,42,WA
2026Q2,105300144,A,86,WA
2026Q2,105300003,A,5968,WA
2026Q2,105300155,A,38,WA
2026Q2,105300015,A,1509,WA
2026Q2,105300121,A,158,WA
2026Q2,1053AC974,A,550,WA
2026Q2,105300146,A,1500,WA
2026Q2,NH2317010,A,138,MA
2026Q2,NH0168460,A,800,NH
2026Q2,VT0021505,A,66,VT
2026Q2,VT0021503,A,125,VT
2026Q2,VT0021504,A,66,VT
2026Q2,VT0005182,A,61,VT
2026Q2,VT0006687,A,1418,VT
2026Q2,CA2000920,A,90,CA
2026Q2,MD1081156,A,25,MD
2026Q2,MD1181032,A,310,MD
2026Q2,MD1091171,A,68,MD
2026Q2,MD1091173,A,65,MD
2026Q2,AK2227327,A,445,AK
2026Q2,AK2227254,A,475,AK
2026Q2,AK2226884,A,125,AK
2026Q2,AK2223658,A,475,AK
2026Q2,AK2227092,A,50,AK
2026Q2,AK2225967,A,515,AK
2026Q2,AK2220470,A,364,AK
2026Q2,AK2225398,A,95,AK
2026Q2,AK2211075,A,1395,AK
2026Q2,AK2241020,A,470,AK
2026Q2,AK2218807,A,36,AK
2026Q2,AK2120012,A,225,AK
2026Q2,WI6030350,A,25,WI
2026Q2,PR0458044,A,327,PR
2026Q2,NC0155486,A,25,NC
2026Q2,PR0431014,A,85,PR
2026Q2,PR0644096,A,816,PR
2026Q2,PR0666036,A,197,PR
2026Q2,PR0005486,A,996,PR
2026Q2,PR0773027,A,1000,PR
2026Q2,PR0666016,A,214,PR
2026Q2,NC0382462,A,50,NC
2026Q2,PR0306053,A,250,PR
2026Q2,MT0001140,A,63,MT
2026Q2,MT0005125,A,286,MT
2026Q2,SD4600187,A,554,SD
2026Q2,SD4600189,A,283,SD
2026Q2,SD4600190,A,0,SD
2026Q2,SD4600192,A,1156,SD
2026Q2,SD4600193,A,2571,SD
2026Q2,SD4600194,A,434,SD
2026Q2,SD4600195,A,115,SD
2026Q2,SD4600196,A,159,SD
2026Q2,SD4600197,A,111,SD
2026Q2,SD4600198,A,569,SD
2026Q2,SD4600199,A,6191,SD
2026Q2,SD4600201,A,894,SD
2026Q2,SD4600202,A,1500,SD
2026Q2,SD4600203,A,19,SD
2026Q2,SD4600204,A,205,SD
2026Q2,SD4600205,A,614,SD
2026Q2,SD4600207,A,3544,SD
2026Q2,SD4600211,A,1349,SD
2026Q2,SD4600212,A,190,SD
2026Q2,SD4600779,A,44,SD
2026Q2,SD4600780,A,799,SD
2026Q2,SD4600789,A,1000,SD
2026Q2,SD4600810,A,300,SD
2026Q2,SD4600846,A,60,SD
2026Q2,SD4600862,A,412,SD
2026Q2,SD4600863,A,98,SD
2026Q2,ID2250005,A,150,ID
2026Q2,ID2250006,A,50,ID
2026Q2,WI4390097,A,35,WI
2026Q2,WI6091423,A,45,WI
2026Q2,NY3504061,A,14,NY
2026Q2,NY3922506,A,80,NY
2026Q2,NY2630060,A,25,NY
2026Q2,NY2405535,A,120,NY
2026Q2,WI4240529,A,51,WI
2026Q2,WI6480281,A,25,WI
2026Q2,WI4310346,A,25,WI
2026Q2,WI2670192,A,25,WI
2026Q2,NY1230029,A,30,NY
2026Q2,WI8070630,A,25,WI
2026Q2,NM3590328,A,45,NM
2026Q2,WI1540337,A,174,WI
2026Q2,WI2685801,A,764,WI
2026Q2,WI6120313,A,75,WI
2026Q2,WI4050526,A,25,WI
2026Q2,WI4380436,A,727,WI
2026Q2,WI2650484,A,32,WI
2026Q2,WI2522579,A,25,WI
2026Q2,SD4602318,A,180,SD
2026Q2,SD4602282,A,70,SD
2026Q2,SD4602346,A,90,SD
2026Q2,MT0000443,A,130,MT
2026Q2,PA2350053,A,500,PA
2026Q2,MT0001321,A,102,MT
2026Q2,TX0440016,A,147,TX
2026Q2,TX0440018,A,286,TX
2026Q2,TX0960001,A,360,TX
2026Q2,MD0060210,A,300,MD
2026Q2,MD1021509,A,33,MD
2026Q2,MD1181256,A,153,MD
2026Q2,MD1201013,A,535,MD
2026Q2,MD1211013,A,50,MD
2026Q2,MD1171242,A,100,MD
2026Q2,MD1031355,A,52,MD
2026Q2,MD0070226,A,55,MD
2026Q2,MD1020115,A,90,MD
2026Q2,MD1061225,A,50,MD
2026Q2,MD1041002,A,34,MD
2026Q2,MD1100068,A,25,MD
2026Q2,MD1100011,A,25,MD
2026Q2,MD1100010,A,75,MD
2026Q2,MD1051035,A,32,MD
2026Q2,MD1201046,A,70,MD
2026Q2,MD1051025,A,28,MD
2026Q2,MD1021592,A,110,MD
2026Q2,MD1121190,A,60,MD
2026Q2,MD1110025,A,39,MD
2026Q2,MD1041039,A,125,MD
2026Q2,NC0188132,A,100,NC
2026Q2,CT1020224,A,41,CT
2026Q2,CA3901252,A,25,CA
2026Q2,WI7370245,A,75,WI
2026Q2,MT0003615,A,150,MT
2026Q2,MT0002131,A,60,MT
2026Q2,MT0000504,A,70,MT
2026Q2,MT0004904,A,25,MT
2026Q2,MT0005223,A,53,MT
2026Q2,MT0004367,A,75,MT
2026Q2,MT0000936,A,135,MT
2026Q2,MT0000892,A,160,MT
2026Q2,MT0000933,A,121,MT
2026Q2,MT0004046,A,260,MT
2026Q2,MT0004246,A,80,MT
2026Q2,MT0000923,A,97,MT
2026Q2,MT0002656,A,100,MT
2026Q2,MT0004516,A,165,MT
2026Q2,MT0001503,A,52,MT
2026Q2,MT0002549,A,62,MT
2026Q2,MT0001780,A,100,MT
2026Q2,MT0000361,A,550,MT
2026Q2,MT0004511,A,35,MT
2026Q2,OR4194361,A,40,OR
2026Q2,MT0001262,A,106,MT
2026Q2,MT0000038,A,50,MT
2026Q2,MT0063760,A,200,MT
2026Q2,MT0004872,A,44,MT
2026Q2,MT0005205,A,50,MT
2026Q2,SD4600906,A,56,SD
2026Q2,SD4600908,A,60,SD
2026Q2,ID2250058,A,75,ID
2026Q2,ID2350041,A,25,ID
2026Q2,ID2250142,A,25,ID
2026Q2,VT0020098,A,64,VT
2026Q2,ID3140083,A,539,ID
2026Q2,ID5420034,A,25,ID
2026Q2,SD4600546,A,42,SD
2026Q2,SD4600547,A,2055,SD
2026Q2,SD4600549,A,125,SD
2026Q2,PA2350343,A,70,PA
2026Q2,SD4601047,A,42,SD
2026Q2,SD4601049,A,36,SD
2026Q2,SD4601050,A,50,WY
2026Q2,SD4601061,A,500,SD
2026Q2,SD4601062,A,62,SD
2026Q2,SD4601067,A,84,SD
2026Q2,SD4601069,A,500,SD
2026Q2,SD4601082,A,349,SD
2026Q2,SD4601089,A,20750,SD
2026Q2,SD4601090,A,3485,SD
2026Q2,SD4601096,A,37,SD
2026Q2,VA4036860,A,48,VA
2026Q2,VA4119581,A,25,VA
2026Q2,VA2139035,A,90,VA
2026Q2,TX1070207,A,780,TX
2026Q2,TX1070215,A,126,TX
2026Q2,TX0960016,A,60,TX
2026Q2,TX0960019,A,78,TX
2026Q2,TX0990003,A,78,TX
2026Q2,TX0380017,A,125,TX
2026Q2,TX0380019,A,68,TX
2026Q2,TX0390021,A,1770,TX
2026Q2,TX2440005,A,228,TX
2026Q2,TX2440006,A,144,TX
2026Q2,TX2440007,A,156,TX
2026Q2,TX2440008,A,705,TX
2026Q2,TX0990004,A,275,TX
2026Q2,TX0990012,A,105,TX
2026Q2,TX0990013,A,135,TX
2026Q2,TX0990044,A,123,TX
2026Q2,TX1350001,A,291,TX
2026Q2,TX1380006,A,243,TX
2026Q2,ID3230027,A,35,ID
2026Q2,MD0070213,A,325,DE
2026Q2,TX1330034,A,320,TX
2026Q2,MD1020066,A,177,MD
2026Q2,ID5340021,A,25,ID
2026Q2,MT0003131,A,152,MT
2026Q2,TX0460277,A,70,TX
2026Q2,MT0062356,A,47,MT
2026Q2,MT0063611,A,192,MT
2026Q2,MO2010201,A,203,MO
2026Q2,MO5070683,A,90,MO
2026Q2,WI1140320,A,112,WI
2026Q2,WI2460168,A,155,WI
2026Q2,VT0020801,A,125,MA
2026Q2,WI4080277,A,25,WI
2026Q2,WI7010188,A,27,WI
2026Q2,WI2650149,A,2304,WI
2026Q2,WI7501283,A,25,WI
2026Q2,WI7500379,A,25,WI
2026Q2,WI8550074,A,25,WI
2026Q2,WI8550551,A,25,WI
2026Q2,WI8550377,A,60,WI
2026Q2,WI8550231,A,25,WI
2026Q2,WI8550378,A,40,WI
2026Q2,WI4151063,A,39,WI
2026Q2,VT0020594,A,97,VT
2026Q2,VT0005113,A,400,VT
2026Q2,WI4710530,A,50,WI
2026Q2,WI2680639,A,105,WI
2026Q2,WI8020442,A,27,WI
2026Q2,WI1110208,A,106,WI
2026Q2,SC0410004,A,6762,SC
2026Q2,NJ1917320,A,88,PA
2026Q2,PR0401034,A,295,PR
2026Q2,PR0521135,A,368,PR
2026Q2,PR0209132,A,135,PR
2026Q2,WI6561297,A,28,WI
2026Q2,WI6420693,A,25,WI
2026Q2,SD4600909,A,25,SD
2026Q2,SD4600910,A,438,SD
2026Q2,SD4600915,A,70,SD
2026Q2,SD4600921,A,125,SD
2026Q2,SD4600927,A,50,SD
2026Q2,SD4600933,A,250,SD
2026Q2,SD4600065,A,88,SD
2026Q2,SD4600066,A,511,SD
2026Q2,SD4600067,A,288,SD
2026Q2,SD4600071,A,23377,SD
2026Q2,SD4600072,A,28,SD
2026Q2,SD4600075,A,150,SD
2026Q2,SD4600076,A,471,SD
2026Q2,SD4600077,A,126,SD
2026Q2,SD4600078,A,346,SD
2026Q2,SD4600079,A,575,SD
2026Q2,SD4600080,A,642,SD
2026Q2,SD4600081,A,89,SD
2026Q2,MN1400006,A,34,MN
2026Q2,PA2080369,A,60,PA
2026Q2,SD4600148,A,10297,SD
2026Q2,SD4600150,A,3396,SD
2026Q2,SD4600151,A,393,SD
2026Q2,SD4600152,A,200,SD
2026Q2,SD4600153,A,256,SD
2026Q2,SD4600154,A,420,SD
2026Q2,SC0880019,A,26,CA
2026Q2,SC0880018,A,26,CA
2026Q2,OR4191015,A,135,OR
2026Q2,OR4100196,A,300,OR
2026Q2,OR4194687,A,30,OR
2026Q2,OR4105156,A,30,OR
2026Q2,CA4000806,A,150,CA
2026Q2,NY1010865,A,69,NY
2026Q2,NH1282050,A,55,NH
2026Q2,NY1607936,A,50,FL
2026Q2,NY3218908,A,80,NY
2026Q2,NH2353020,A,47,NH
2026Q2,NY1930099,A,88,NY
2026Q2,NY1030114,A,25,NY
2026Q2,NY4430057,A,25,NY
2026Q2,NY5208795,A,800,NY
2026Q2,NY5208791,A,600,NY
2026Q2,NH0398060,A,72,NH
2026Q2,NY5130024,A,75,NY
2026Q2,NH0076070,A,45,NH
2026Q2,NY4419160,A,75,NY
2026Q2,NY3906119,A,25,NY
2026Q2,NY5214686,A,30,NY
2026Q2,IA1025031,A,1111,IA
2026Q2,NY1208168,A,51,MA
2026Q2,IA1433016,A,221,IA
2026Q2,MT0004669,A,103,MT
2026Q2,MT0005060,A,216,TX
2026Q2,MT0000407,A,27,MT
2026Q2,MT0005054,A,25,MT
2026Q2,MT0004785,A,32,MT
2026Q2,TX1013533,A,200,TX
2026Q2,TX2270271,A,50,TX
2026Q2,MT0005073,A,28,MT
2026Q2,MT0004802,A,135,MT
2026Q2,MO3024437,A,1221,MO
2026Q2,MO3024163,A,7568,MO
2026Q2,MO6046277,A,500,NC
2026Q2,MO6041644,A,240,NC
2026Q2,MO6041645,A,310,NC
2026Q2,MO6041646,A,307,NC
2026Q2,MO3024169,A,562,MO
2026Q2,TX2320014,A,300,TX
2026Q2,MO3190708,A,200,MO
2026Q2,MT0000834,A,56,MT
2026Q2,MT0002940,A,78,MT
2026Q2,MT0002952,A,58,MT
2026Q2,MT0004565,A,35,MT
2026Q2,MT0000587,A,300,MT
2026Q2,MT0005075,A,90,MT
2026Q2,MT0000754,A,80,MT
2026Q2,MT0004706,A,55,MT
2026Q2,MD0010001,A,130,MD
2026Q2,MD1040053,A,89,MD
2026Q2,MD1111091,A,220,WV
2026Q2,PR0364063,A,60,PR
2026Q2,PR0476064,A,306,PR
2026Q2,PR0272292,A,300,PR
2026Q2,WI1280114,A,525,WI
2026Q2,PR0457094,A,1650,PR
2026Q2,PR0457164,A,40,PR
2026Q2,PR0455334,A,450,PR
2026Q2,PR0518155,A,60,PR
2026Q2,PR0666046,A,187,PR
2026Q2,IA1178097,A,11431,IA
2026Q2,IA9778966,A,150,IA
2026Q2,IA7063096,A,176,IA
2026Q2,IA8973095,A,272,IA
2026Q2,PR0272252,A,54,PR
2026Q2,PR0238012,A,1200,PR
2026Q2,PR0478034,A,75,PR
2026Q2,WI7290072,A,25,WI
2026Q2,WI6490389,A,30,WI
2026Q2,WI6490236,A,25,WI
2026Q2,WI2461825,A,368,WI
2026Q2,WI6480134,A,25,WI
2026Q2,WA5386202,A,159,WA
2026Q2,CA2000930,A,100,CA
2026Q2,CA2000940,A,25,CA
2026Q2,CA2100553,A,104,CA
2026Q2,WI1130584,A,38,WI
2026Q2,CA2400058,A,52,CA
2026Q2,SC2480003,A,26,CA
2026Q2,SC4280026,A,26,CA
2026Q2,SC4680020,A,26,CA
2026Q2,SC2180006,A,26,CA
2026Q2,SC3480001,A,26,CA
2026Q2,SC4680010,A,80,CA
2026Q2,SC4680013,A,80,CA
2026Q2,SC1280001,A,80,CA
2026Q2,SC0480014,A,26,CA
2026Q2,SC4080033,A,26,CA
2026Q2,SC0280008,A,26,CA
2026Q2,SC0780042,A,50,CA
2026Q2,SC4680017,A,25,CA
2026Q2,SC2680201,A,50,CA
2026Q2,SC2680200,A,50,CA
2026Q2,SC2680199,A,50,CA
2026Q2,SC2680202,A,50,CA
2026Q2,SC3980005,A,26,CA
2026Q2,SC2380020,A,26,CA
2026Q2,SC2380021,A,26,CA
2026Q2,SC3980004,A,26,CA
2026Q2,SC0780045,A,50,CA
2026Q2,PR0458004,A,120,PR
2026Q2,NC0470010,A,19187,NC
2026Q2,NC0100503,A,50,NC
2026Q2,MT0003727,A,268,MT
2026Q2,MT0003630,A,162,MT
2026Q2,MT0000346,A,75,MT
2026Q2,MT0000170,A,33000,MT
2026Q2,MT0004103,A,260,MT
2026Q2,MT0001046,A,77,MT
2026Q2,MT0003881,A,82,MT
2026Q2,MT0004370,A,60,MT
2026Q2,MT0003175,A,250,MT
2026Q2,MT0003810,A,500,MT
2026Q2,MT0004186,A,280,MT
2026Q2,MT0003809,A,320,MT
2026Q2,MT0003807,A,530,MT
2026Q2,MT0001651,A,40,MT
2026Q2,MT0062344,A,58,MT
2026Q2,MT0062711,A,50,MT
2026Q2,MT0000035,A,200,CA
2026Q2,MT0000228,A,180,MT
2026Q2,MT0000320,A,400,MT
2026Q2,MT0004360,A,72,MT
2026Q2,MT0000946,A,903,MT
2026Q2,MT0001187,A,25,MT
2026Q2,MT0003969,A,156,MT
2026Q2,MT0003015,A,90,MT
2026Q2,MT0003595,A,450,MT
2026Q2,MT0004515,A,62,MT
2026Q2,SD4600012,A,120,SD
2026Q2,SD4600013,A,247,SD
2026Q2,SD4600014,A,350,SD
2026Q2,MT0000189,A,450,MT
2026Q2,WA5396580,A,1200,WA
2026Q2,WA5396601,A,26883,WA
2026Q2,WA5396700,A,98,WA
2026Q2,WA5396728,A,615,WA
2026Q2,WA5396750,A,85,WA
2026Q2,WA5396800,A,1040,WA
2026Q2,NC0158441,A,100,NC
2026Q2,NC7024005,A,50,NC
2026Q2,NC0100438,A,125,NC
2026Q2,NC0158403,A,100,NC
2026Q2,NC2018002,A,40,NC
2026Q2,PR0613036,A,312,PR
2026Q2,PR0510225,A,97,PR
2026Q2,PR0478114,A,55,PR
2026Q2,PR0523105,A,902,PR
2026Q2,PR0004514,A,192,PR
2026Q2,PR0754067,A,1800,PR
2026Q2,PR0644086,A,748,PR
2026Q2,PR0005356,A,2662,PR
2026Q2,PR0458304,A,38,PR
2026Q2,WA5388385,A,51,WA
2026Q2,WA5392470,A,1273,WA
2026Q2,WA5392475,A,787,WA
2026Q2,WA5392500,A,42959,WA
2026Q2,MT0001806,A,722,MT
2026Q2,MT0003327,A,142,MT
2026Q2,MT0004280,A,45,MT
2026Q2,WI2460296,A,510,WI
2026Q2,WI2686091,A,90,WI
2026Q2,WI8610075,A,102,WI
2026Q2,WI7441557,A,30,WI
2026Q2,WI4050654,A,110,WI
2026Q2,WI4690677,A,25,WI
2026Q2,WI4711955,A,100,WI
2026Q2,WI2680929,A,86,WI
2026Q2,MD1041177,A,50,MD
2026Q2,MD1181314,A,464,MD
2026Q2,WI2650831,A,25,WI
2026Q2,WI2651957,A,25,MO
2026Q2,MD1071069,A,100,MD
2026Q2,WI2685864,A,170,WI
2026Q2,WI3130046,A,60,WI
2026Q2,WI7641406,A,100,WI
2026Q2,WI4151106,A,53,WI
2026Q2,WI4050888,A,110,WI
2026Q2,WI6100326,A,834,WI
2026Q2,WI2301547,A,27,WI
2026Q2,WI8660001,A,25,WI
2026Q2,WI6560259,A,170,WI
2026Q2,VA4193610,A,85,VA
2026Q2,MD1041277,A,406,MD
2026Q2,MD1041005,A,200,MD
2026Q2,MD1141026,A,215,MD
2026Q2,MD1031133,A,110,MD
2026Q2,NC1000014,A,50,NC
2026Q2,PR0002000,A,25,PR
2026Q2,NC0150136,A,770,NC
2026Q2,PR0677016,A,1709,PR
2026Q2,NC0382545,A,50,NC
2026Q2,NC0111020,A,11976,NC
2026Q2,NC4098014,A,4388,NC
2026Q2,NC4098012,A,5730,NC
2026Q2,NC0392965,A,50,NC
2026Q2,IA5478074,A,238,IA
2026Q2,IA4868034,A,300,IA
2026Q2,NC2036038,A,25,NC
2026Q2,NC7016029,A,100,NC
2026Q2,NC0299481,A,25,NC
2026Q2,NC4098013,A,30,NC
2026Q2,NC0181479,A,35,NC
2026Q2,NC3041075,A,51,NC
2026Q2,NC0149184,A,142,NC
2026Q2,NC0155564,A,250,NC
2026Q2,NC4092124,A,150,NC
2026Q2,NC0276485,A,25,NC
2026Q2,NC1045041,A,82,NC
2026Q2,NC1045053,A,75,NC
2026Q2,WA5386150,A,76,WA
2026Q2,MT0004359,A,56,MT
2026Q2,MT0004632,A,61,MT
2026Q2,PA1460880,A,600,PA
2026Q2,SD4600015,A,89,SD
2026Q2,SD4600019,A,108,SD
2026Q2,MS0570014,A,3833,MS
2026Q2,MS0480013,A,3068,MS
2026Q2,SD4600020,A,27989,SD
2026Q2,SD4600021,A,340,SD
2026Q2,MS0790002,A,972,MS
2026Q2,MO5252577,A,25,MO
2026Q2,SD4600022,A,460,SD
2026Q2,MS0680001,A,837,MS
2026Q2,MS0030001,A,694,MS
2026Q2,MS0500001,A,1460,MS
2026Q2,MS0500004,A,6442,MS
2026Q2,MS0500005,A,3186,MS
2026Q2,MS0500007,A,1164,MS
2026Q2,MS0500009,A,5312,MS
2026Q2,MS0300156,A,28544,MS
2026Q2,MS0090004,A,1668,MS
2026Q2,MS0310012,A,3556,MS
2026Q2,MS0480002,A,9350,MS
2026Q2,MS0080005,A,660,MS
2026Q2,MS0540017,A,977,MS
2026Q2,MS0540069,A,1713,MS
2026Q2,TX0610117,A,800,TX
2026Q2,TX0110063,A,36,TX
2026Q2,VA3149550,A,97,VA
2026Q2,ID4080109,A,22,ID
2026Q2,MT0005090,A,25,MT
2026Q2,MT0004265,A,30,MT
2026Q2,MT0000578,A,97,MT
2026Q2,MT0001148,A,50,MT
2026Q2,PA2350056,A,77,PA
2026Q2,PA2350057,A,556,PA
2026Q2,MT0003962,A,306,MT
2026Q2,MT0004942,A,52,MT
2026Q2,MT0003605,A,50,MT
2026Q2,MT0002130,A,54,MT
2026Q2,SD4602051,A,100,SD
2026Q2,SD4602057,A,133,SD
2026Q2,MT0005001,A,1050,OK
2026Q2,SD4602059,A,108,SD
2026Q2,SD4602060,A,95,SD
2026Q2,MT0000351,A,452,MT
2026Q2,SD4602064,A,142,SD
2026Q2,SD4602066,A,137,SD
2026Q2,SD4602068,A,189,SD
2026Q2,SD4602070,A,35,SD
2026Q2,SD4602073,A,94,SD
2026Q2,SD4602076,A,114,SD
2026Q2,SD4602077,A,198,SD
2026Q2,SD4602081,A,119,SD
2026Q2,SD4602084,A,35,SD
2026Q2,MD1031330,A,29,MD
2026Q2,055293901,A,271,MI
2026Q2,MD1181037,A,106,MD
2026Q2,MD1221100,A,30,MD
2026Q2,MD1211056,A,30,MD
2026Q2,MD1031221,A,53,MD
2026Q2,MD1151010,A,37,MD
2026Q2,MD1121347,A,130,MD
2026Q2,MD1021561,A,53,MD
2026Q2,MD1231091,A,530,MD
2026Q2,MD1231283,A,25,MD
2026Q2,MD1021712,A,40,MD
2026Q2,MD1021447,A,200,MD
2026Q2,MD1021403,A,100,MD
2026Q2,MD1061184,A,75,MD
2026Q2,105338118,A,210,WA
2026Q2,MD1141111,A,915,MD
2026Q2,MD1061262,A,40,MD
2026Q2,105318112,A,175,DC
2026Q2,104101132,A,320,DC
2026Q2,104100002,A,580,OR
2026Q2,105338111,A,68,WA
2026Q2,105300094,A,1550,WA
2026Q2,SC0220015,A,529,SC
2026Q2,SC3020001,A,44866,SC
2026Q2,SC0874018,A,25,SC
2026Q2,NJ0503001,A,4000,NJ
2026Q2,MT0002486,A,300,MT
2026Q2,NJ1911353,A,90,NJ
2026Q2,NJ1910344,A,80,NJ
2026Q2,MT0003700,A,2453,MT
2026Q2,MT0003840,A,200,MT
2026Q2,NY1321601,A,25,NY
2026Q2,NY0930127,A,25000,NY
2026Q2,NY1613574,A,200,NY
2026Q2,NY1708291,A,25,NY
2026Q2,NY1030099,A,25,NY
2026Q2,NY1450003,A,25,NY
2026Q2,NY1030219,A,230,NY
2026Q2,NY4330019,A,1000,NY
2026Q2,NY6000622,A,50,NY
2026Q2,MD1171237,A,100,MD
2026Q2,MD1120017,A,500,MD
2026Q2,NY1519924,A,30,NY
2026Q2,MD1071357,A,25,MD
2026Q2,MD1021417,A,26,MD
2026Q2,MD1021580,A,55,MD
2026Q2,041210004,A,2266,FL
2026Q2,043740058,A,300,NC
2026Q2,043740046,A,60,NC
2026Q2,SD4600155,A,416,SD
2026Q2,MN5560328,A,150,MN
2026Q2,MN1420011,A,135,MN
2026Q2,IN2440860,A,50,IN
2026Q2,VA4041825,A,420,VA
2026Q2,VA5067576,A,35,VA
2026Q2,VA2069022,A,34,VA
2026Q2,ID7300128,A,45,ID
2026Q2,VA6061005,A,300,VA
2026Q2,VA3001575,A,90,OH
2026Q2,VA1071576,A,60,NC
2026Q2,VA6137001,A,300,VA
2026Q2,CA3310075,A,0,CA
2026Q2,CA3310076,A,192,CA
2026Q2,CA3310049,A,86062,CA
2026Q2,CA3310036,A,17453,CA
2026Q2,055294404,A,61,MN
2026Q2,TX0790429,A,11595,TX
2026Q2,TX0150018,A,2643729,TX
2026Q2,TX1870099,A,400,TX
2026Q2,VA5019340,A,345,VA
2026Q2,VA4159610,A,125,VA
2026Q2,VA3001043,A,400,VA
2026Q2,VA5007070,A,25,VA
2026Q2,VA3095850,A,350,VA
2026Q2,VA3095860,A,200,VA
2026Q2,VA3800075,A,60,VA
2026Q2,IA1516093,A,266,IA
2026Q2,NY3530328,A,100,NY
2026Q2,055293702,A,2802,MI
2026Q2,055294506,A,24959,MN
2026Q2,PA7010353,A,2300,PA
2026Q2,050594224,A,180,MN
2026Q2,MT0001279,A,400,MT
2026Q2,MT0004322,A,55,MT
2026Q2,MT0001388,A,50,MT
2026Q2,MT0001067,A,94,MT
2026Q2,MT0004686,A,165,WA
2026Q2,MT0001468,A,300,MT
2026Q2,PA7010370,A,1100,NY
2026Q2,MT0004833,A,75,MT
2026Q2,MT0003008,A,27,MT
